10.0,16.0,5.0,12478.0,11298.0,19805.0,10.0,50.0,8.3,5.8,29.99,69.0,17.0,15.0,20.0,10.0
10.0,17.0,6.0,12478.0,11298.0,19805.0,13.0,40.0,10.6,6.4,30.06,52.0,17.0,15.0,20.0,10.0
10.0,18.0,7.0,12478.0,11298.0,19805.0,20.0,360.0,6.7,4.5,30.07,71.0,17.0,15.0,20.0,10.0
10.0,19.0,1.0,12478.0,11298.0,19805.0,7.0,210.0,9.4,5.6,30.11,55.0,17.0,15.0,20.0,10.0
10.0,20.0,2.0,12478.0,11298.0,19805.0,7.0,200.0,14.4,11.0,30.1,65.0,17.0,15.0,20.0,10.0
10.0,21.0,3.0,12478.0,11298.0,19805.0,6.0,160.0,15.6,13.4,30.12,78.0,17.0,15.0,20.0,10.0
10.0,22.0,4.0,12478.0,11298.0,19805.0,14.0,240.0,17.2,13.3,29.87,63.0,17.0,15.0,20.0,10.0
10.0,23.0,5.0,12478.0,11298.0,19805.0,20.0,100.0,11.7,9.2,30.11,72.0,17.0,15.0,20.0,10.0
10.0,24.0,6.0,12478.0,11298.0,19805.0,11.0,180.0,17.8,16.8,29.66,90.0,17.0,15.0,20.0,10.0
10.0,25.0,7.0,12478.0,11298.0,19805.0,9.0,340.0,15.0,8.6,30.09,39.0,17.0,15.0,20.0,10.0
10.0,26.0,1.0,12478.0,11298.0,19805.0,3.0,140.0,11.7,8.5,30.31,64.0,17.0,15.0,20.0,10.0
10.0,27.0,2.0,12478.0,11298.0,19805.0,10.0,40.0,13.0,11.9,30.03,88.0,17.0,15.0,20.0,10.0
10.0,28.0,3.0,12478.0,11298.0,19805.0,20.0,20.0,12.0,10.5,29.84,82.0,17.0,15.0,20.0,10.0
10.0,29.0,4.0,12478.0,11298.0,19805.0,3.0,140.0,11.1,8.9,30.3,75.0,17.0,15.0,20.0,10.0
10.0,30.0,5.0,12478.0,11298.0,19805.0,10.0,150.0,13.0,10.2,30.18,72.0,17.0,15.0,20.0,10.0
10.0,31.0,6.0,12478.0,11298.0,19805.0,24.0,190.0,17.2,15.9,29.77,87.0,17.0,15.0,20.0,10.0
10.0,1.0,4.0,11298.0,12478.0,20417.0,14.0,200.0,25.0,23.1,29.18,83.0,9.0,10.0,13.0,47.0
10.0,1.0,4.0,12478.0,11298.0,20417.0,10.0,280.0,12.8,8.3,30.01,53.0,19.0,15.0,22.0,18.0
10.0,2.0,5.0,11298.0,12478.0,20417.0,0.0,0.0,18.3,11.5,29.42,42.0,9.0,10.0,13.0,47.0
10.0,2.0,5.0,12478.0,11298.0,20417.0,17.0,150.0,17.8,14.9,29.92,73.0,19.0,15.0,22.0,18.0
10.0,3.0,6.0,11298.0,12478.0,20417.0,8.0,160.0,19.4,13.7,29.33,51.0,9.0,10.0,13.0,47.0
